Id,Failure,Success
5816,0.751502521598,0.248497478402
5817,0.975375231476,0.0246247685243
5818,0.600165085763,0.399834914237
5819,0.617059915732,0.382940084268
5820,0.945449772561,0.0545502274392
5821,0.763320002859,0.236679997141
5822,0.0,1.0
5823,0.936882944228,0.0631170557719
5824,0.7899369463,0.2100630537
5825,0.829862664707,0.170137335293
5826,0.779956305026,0.220043694974
5827,0.0732438498627,0.926756150137
5828,0.406743820531,0.593256179469
5829,0.888960293933,0.111039706067
5830,0.224579585142,0.775420414858
5831,0.717205156306,0.282794843694
5832,0.813767141665,0.186232858335
5833,0.0,1.0
5834,0.115198665444,0.884801334556
5835,0.198244146939,0.801755853061
5836,0.815759260754,0.184240739246
5837,0.0758092837212,0.924190716279
5838,0.9365017162,0.0634982838
5839,0.968884879644,0.0311151203563
5840,1.0,0.0
5841,0.96728905483,0.0327109451703
5842,0.0,1.0
5843,0.377810414405,0.622189585595
5844,0.399565764741,0.600434235259
5845,0.0,1.0
5846,0.805591759727,0.194408240273
5847,0.519272433993,0.480727566007
5848,0.991829100718,0.00817089928161
5849,0.915377729147,0.0846222708534
5850,0.0404303200969,0.959569679903
5851,0.525230203495,0.474769796505
5852,1.0,0.0
5853,0.0355114877743,0.964488512226
5854,0.0142726681638,0.985727331836
5855,0.152943726136,0.847056273864
5856,1.0,0.0
5857,0.0,1.0
5858,0.240262718893,0.759737281107
5859,0.764573716743,0.235426283257
5860,1.0,0.0
5861,0.403958973912,0.596041026088
5862,0.460790772241,0.539209227759
5863,1.0,0.0
5864,0.734936794524,0.265063205476
5865,0.179380584317,0.820619415683
5866,0.872099927363,0.127900072637
5867,0.0593573523982,0.940642647602
5868,0.0191795362359,0.980820463764
5869,0.730822239555,0.269177760445
5870,0.9851695556,0.0148304444003
5871,0.0123384499669,0.987661550033
5872,0.967867064752,0.032132935248
5873,0.231250254749,0.768749745251
5874,0.957572928056,0.0424270719442
5875,0.0,1.0
5876,0.0128816385791,0.987118361421
5877,1.0,0.0
5878,0.0,1.0
5879,0.919910400571,0.080089599429
5880,0.734946621842,0.265053378158
5881,0.0,1.0
5882,0.851175920396,0.148824079604
5883,0.607431752405,0.392568247595
5884,0.0,1.0
5885,0.0631308629714,0.936869137029
5886,0.967483682659,0.0325163173411
5887,0.983719841815,0.0162801581852
5888,0.286319157996,0.713680842004
5889,0.803960515156,0.196039484844
5890,0.897815475864,0.102184524136
5891,0.944160379127,0.0558396208728
5892,0.892605554805,0.107394445195
5893,0.760472901346,0.239527098654
5894,0.928986839694,0.0710131603059
5895,1.0,0.0
5896,0.983782648306,0.0162173516944
5897,0.943970356119,0.0560296438805
5898,0.911019729544,0.0889802704559
5899,0.911485658613,0.0885143413866
5900,0.97588451203,0.0241154879698
5901,1.0,0.0
5902,0.0,1.0
5903,0.991897163531,0.00810283646913
5904,0.615169993752,0.384830006248
5905,0.846764183752,0.153235816248
5906,0.936721338051,0.0632786619486
5907,0.991903124331,0.00809687566874
5908,0.13575800413,0.86424199587
5909,1.0,0.0
5910,0.7253295863,0.2746704137
5911,0.959790457388,0.0402095426121
5912,0.992175873814,0.00782412618629
5913,0.526403993379,0.473596006621
5914,1.0,0.0
5915,0.66402299235,0.33597700765
5916,0.991897163531,0.00810283646913
5917,0.922095884075,0.0779041159252
5918,0.991836702068,0.00816329793225
5919,0.755905460909,0.244094539091
5920,0.991830364483,0.00816963551661
5921,0.0893083233635,0.910691676637
5922,0.983503746905,0.0164962530946
5923,0.688607968495,0.311392031505
5924,1.0,0.0
5925,0.0,1.0
5926,0.714139481272,0.285860518728
5927,0.0892347930314,0.910765206969
5928,0.977947929424,0.0220520705761
5929,0.795123356694,0.204876643306
5930,0.0,1.0
5931,0.991829100718,0.00817089928161
5932,0.0525621712597,0.94743782874
5933,0.884906262469,0.115093737531
5934,0.271042427298,0.728957572702
5935,0.048063911087,0.951936088913
5936,0.0,1.0
5937,0.0,1.0
5938,0.0606985624881,0.939301437512
5939,0.0,1.0
5940,0.668885442462,0.331114557538
5941,0.226720338224,0.773279661776
5942,0.296625120987,0.703374879013
5943,1.0,0.0
5944,0.394911150951,0.605088849049
5945,0.0,1.0
5946,0.41117372227,0.58882627773
5947,1.0,0.0
5948,0.339468050717,0.660531949283
5949,0.423892295253,0.576107704747
5950,0.852585783306,0.147414216694
5951,0.0,1.0
5952,0.941843089797,0.0581569102028
5953,0.122294249945,0.877705750055
5954,0.944822447415,0.0551775525853
5955,1.0,0.0
5956,0.0251397082219,0.974860291778
5957,0.375711296773,0.624288703227
5958,0.0,1.0
5959,0.919688844821,0.080311155179
5960,0.991924604641,0.00807539535872
5961,0.495377092015,0.504622907985
5962,0.968785476483,0.0312145235166
5963,1.0,0.0
5964,0.643691170624,0.356308829376
5965,1.0,0.0
5966,0.763289436636,0.236710563364
5967,0.802753640275,0.197246359725
5968,0.991941968755,0.00805803124524
5969,0.579851320075,0.420148679925
5970,0.0,1.0
5971,0.764186839876,0.235813160124
5972,0.0,1.0
5973,0.739774416478,0.260225583522
5974,0.724107916435,0.275892083565
5975,0.656282147994,0.343717852006
5976,0.598768143219,0.401231856781
5977,0.336281560017,0.663718439983
5978,0.781507716934,0.218492283066
5979,0.0142026357953,0.985797364205
5980,0.0,1.0
5981,0.0,1.0
5982,0.926896572163,0.0731034278374
5983,0.718576588277,0.281423411723
5984,0.462867583488,0.537132416512
5985,0.373799697113,0.626200302887
5986,0.0146812885379,0.985318711462
5987,0.247341652999,0.752658347001
5988,0.572459392329,0.427540607671
5989,0.991831626804,0.00816837319602
5990,0.967429487904,0.0325705120956
5991,0.879760468833,0.120239531167
5992,0.991983560611,0.00801643938913
5993,0.629044606334,0.370955393666
5994,0.0508466012898,0.94915339871
5995,1.0,0.0
5996,0.0,1.0
5997,0.688197468566,0.311802531434
5998,0.922100579804,0.0778994201965
5999,0.984237814423,0.0157621855766
6000,0.918813219412,0.0811867805879
6001,1.0,0.0
6002,0.767075765048,0.232924234952
6003,0.206562370303,0.793437629697
6004,0.00358997164267,0.996410028357
6005,0.192787682315,0.807212317685
6006,0.870790498886,0.129209501114
6007,1.0,0.0
6008,0.0,1.0
6009,1.0,0.0
6010,0.18696643762,0.81303356238
6011,0.173294959621,0.826705040379
