Id,Failure,Success
5816,0.939476346768,0.0605236532316
5817,0.943789214114,0.0562107858857
5818,0.873718721804,0.126281278196
5819,0.837334402041,0.162665597959
5820,0.991557036874,0.00844296312617
5821,0.80966888181,0.19033111819
5822,0.0,1.0
5823,1.0,0.0
5824,0.974743470526,0.0252565294739
5825,0.839373870268,0.160626129732
5826,0.976894921704,0.0231050782959
5827,0.0243697028256,0.975630297174
5828,0.252356601152,0.747643398848
5829,1.0,0.0
5830,0.149370069214,0.850629930786
5831,0.917721049395,0.0822789506048
5832,0.871652757466,0.128347242534
5833,0.0,1.0
5834,0.0535206262747,0.946479373725
5835,0.0724605086596,0.92753949134
5836,0.884367610558,0.115632389442
5837,0.0537478009695,0.94625219903
5838,0.896588659931,0.103411340069
5839,0.992485699884,0.0075143001156
5840,1.0,0.0
5841,0.991837398757,0.00816260124311
5842,0.0,1.0
5843,0.773014510662,0.226985489338
5844,0.569016419007,0.430983580993
5845,0.0,1.0
5846,0.895787464063,0.104212535937
5847,0.817134261246,0.182865738754
5848,0.991820049497,0.00817995050327
5849,0.97544335974,0.02455664026
5850,0.0562270036339,0.943772996366
5851,0.742812266554,0.257187733446
5852,1.0,0.0
5853,0.027224461413,0.972775538587
5854,0.041987388208,0.958012611792
5855,0.114372482662,0.885627517338
5856,1.0,0.0
5857,0.0,1.0
5858,0.443525605457,0.556474394543
5859,0.897342374304,0.102657625696
5860,1.0,0.0
5861,0.640849337428,0.359150662572
5862,0.492609632575,0.507390367425
5863,1.0,0.0
5864,0.645233466444,0.354766533556
5865,0.127608543823,0.872391456177
5866,0.869992587735,0.130007412265
5867,0.141083353672,0.858916646328
5868,0.0428322969843,0.957167703016
5869,0.698200207156,0.301799792844
5870,0.971867097614,0.0281329023856
5871,0.00502051371414,0.994979486286
5872,0.991830512762,0.00816948723756
5873,0.141627744449,0.858372255551
5874,1.0,0.0
5875,0.0,1.0
5876,0.0156304054746,0.984369594525
5877,1.0,0.0
5878,0.0,1.0
5879,0.798249980414,0.201750019586
5880,0.697220493525,0.302779506475
5881,0.0,1.0
5882,0.869778012228,0.130221987772
5883,0.871182864402,0.128817135598
5884,0.0,1.0
5885,0.0303710498844,0.969628950116
5886,0.983832809992,0.0161671900075
5887,0.991840500819,0.00815949918085
5888,0.204614129473,0.795385870527
5889,0.849111248951,0.150888751049
5890,0.962354166589,0.0376458334112
5891,0.914765432055,0.0852345679448
5892,0.820532873582,0.179467126418
5893,0.952970110865,0.0470298891353
5894,0.930670065959,0.0693299340411
5895,1.0,0.0
5896,0.991884127406,0.00811587259377
5897,0.951202393456,0.0487976065443
5898,0.87885823289,0.12114176711
5899,0.948366694336,0.0516333056641
5900,1.0,0.0
5901,1.0,0.0
5902,0.0,1.0
5903,1.0,0.0
5904,0.330222188866,0.669777811134
5905,0.958137569453,0.0418624305467
5906,0.739361427423,0.260638572577
5907,1.0,0.0
5908,0.0488951631017,0.951104836898
5909,1.0,0.0
5910,0.73313069241,0.26686930759
5911,0.948342155628,0.0516578443717
5912,1.0,0.0
5913,0.351896060427,0.648103939573
5914,0.994008923983,0.00599107601718
5915,0.89931508382,0.10068491618
5916,1.0,0.0
5917,0.978575318748,0.0214246812519
5918,0.99186816374,0.00813183625969
5919,0.970791286666,0.0292087133344
5920,0.991819922796,0.00818007720354
5921,0.0810920676526,0.918907932347
5922,1.0,0.0
5923,0.983950007491,0.0160499925087
5924,1.0,0.0
5925,0.0,1.0
5926,0.933805890265,0.0661941097346
5927,0.0435425672092,0.956457432791
5928,0.972225329272,0.0277746707285
5929,0.738569389192,0.261430610808
5930,0.0,1.0
5931,0.991820049497,0.00817995050327
5932,0.0275857195913,0.972414280409
5933,0.435834547193,0.564165452807
5934,0.178955486618,0.821044513382
5935,0.10484048717,0.89515951283
5936,0.0,1.0
5937,0.0,1.0
5938,0.0534444462207,0.946555553779
5939,0.0,1.0
5940,0.64722819298,0.35277180702
5941,0.148226955268,0.851773044732
5942,0.264312332804,0.735687667196
5943,1.0,0.0
5944,0.258315864254,0.741684135746
5945,0.0,1.0
5946,0.735400569233,0.264599430767
5947,1.0,0.0
5948,0.10829945648,0.89170054352
5949,0.262027598384,0.737972401616
5950,0.829628201972,0.170371798028
5951,0.0,1.0
5952,1.0,0.0
5953,0.078804414201,0.921195585799
5954,0.99144684347,0.00855315652991
5955,1.0,0.0
5956,0.00814205847116,0.991857941529
5957,0.215134312866,0.784865687134
5958,0.0,1.0
5959,0.455308132345,0.544691867655
5960,1.0,0.0
5961,0.402790442035,0.597209557965
5962,0.991542986702,0.00845701329809
5963,1.0,0.0
5964,0.750966639164,0.249033360836
5965,0.962678851753,0.0373211482471
5966,0.781542777491,0.218457222509
5967,0.889692969681,0.110307030319
5968,1.0,0.0
5969,0.380301397765,0.619698602235
5970,0.0,1.0
5971,0.709534729011,0.290465270989
5972,0.0,1.0
5973,0.699573428361,0.300426571639
5974,0.807513096047,0.192486903953
5975,0.977501159375,0.0224988406246
5976,0.390273248538,0.609726751462
5977,0.554043308168,0.445956691832
5978,0.985994253887,0.0140057461135
5979,0.00354742967102,0.996452570329
5980,0.0,1.0
5981,0.0,1.0
5982,0.934590828447,0.0654091715529
5983,0.961338618648,0.0386613813524
5984,0.674632154212,0.325367845788
5985,0.147885129522,0.852114870478
5986,0.00689623223008,0.99310376777
5987,0.147172089737,0.852827910263
5988,0.361775256995,0.638224743005
5989,0.991849645351,0.00815035464865
5990,1.0,0.0
5991,0.627738770503,0.372261229497
5992,1.0,0.0
5993,0.985251674618,0.0147483253818
5994,0.0439924182369,0.956007581763
